Chr	Start	Stop	M_CA-TAC245-TAC245_MEC.prod-refalign	M_CA-TAC265-TAC265_MEC.prod-refalign
1	52215489	52215490	23	38
1	52215490	52215491	19	38
1	52215491	52215492	16	39
1	52215492	52215493	16	39
1	52215493	52215494	16	37
1	52215494	52215495	16	36
1	52215495	52215496	16	36
1	52215496	52215497	16	36
1	52215497	52215498	16	35
1	52215498	52215499	16	36
1	52215499	52215500	16	36
1	52215500	52215501	15	36
1	52215501	52215502	13	36
1	52215502	52215503	14	36
1	52215503	52215504	14	36
1	52215504	52215505	14	36
1	52215505	52215506	15	36
1	52215506	52215507	17	36
1	52215507	52215508	17	35
1	52215508	52215509	16	36
1	52215509	52215510	16	36
1	52215510	52215511	16	37
1	52215511	52215512	15	36
1	52215512	52215513	15	37
1	52215513	52215514	15	36
1	52215514	52215515	15	35
1	52215515	52215516	15	35
1	52215516	52215517	15	35
1	52215517	52215518	16	32
1	52215518	52215519	16	32
1	52215519	52215520	16	32
1	52215520	52215521	19	32
1	52215521	52215522	19	32
1	52215522	52215523	19	32
1	52215523	52215524	19	32
1	52215524	52215525	19	32
1	52215525	52215526	19	32
1	52215526	52215527	19	32
1	52215527	52215528	19	32
1	52215528	52215529	20	32
1	52215529	52215530	20	32
1	52215530	52215531	20	31
1	52215531	52215532	20	30
1	52215532	52215533	20	30
1	52215533	52215534	20	31
1	52215534	52215535	20	30
1	52215535	52215536	19	29
1	52215536	52215537	19	29
1	52215537	52215538	19	28
1	52215538	52215539	20	27
1	52215539	52215540	20	25
1	52215540	52215541	20	25
1	52215541	52215542	20	24
1	52215542	52215543	20	24
1	52215543	52215544	18	23
1	52215544	52215545	16	23
1	52215545	52215546	18	23
1	52215546	52215547	18	25
1	52215547	52215548	19	25
1	52215548	52215549	19	24
1	52215549	52215550	24	26
1	52215550	52215551	24	26
1	52215551	52215552	24	26
1	52215552	52215553	24	26
1	52215553	52215554	23	26
1	52215554	52215555	23	26
1	52215555	52215556	23	26
1	52215556	52215557	24	26
1	52215557	52215558	25	25
1	52215558	52215559	25	25
1	52215559	52215560	25	26
1	52215560	52215561	25	26
1	52215561	52215562	25	25
1	52215562	52215563	25	25
1	52215563	52215564	25	25
1	52215564	52215565	25	26
1	52215565	52215566	24	25
1	52215566	52215567	24	25
1	52215567	52215568	24	25
1	52215568	52215569	24	22
1	52215569	52215570	24	22
1	52215570	52215571	24	22
1	52215571	52215572	24	23
1	52215572	52215573	24	23
1	52215573	52215574	24	23
1	52215574	52215575	24	23
1	52215575	52215576	24	23
1	52215576	52215577	24	23
1	52215577	52215578	23	24
1	52215578	52215579	23	23
1	52215579	52215580	22	23
1	52215580	52215581	22	24
1	52215581	52215582	22	25
1	52215582	52215583	22	26
1	52215583	52215584	22	26
1	52215584	52215585	22	28
1	52215585	52215586	22	28
1	52215586	52215587	22	29
1	52215587	52215588	22	32
1	52215588	52215589	22	32
1	52215589	52215590	22	32
1	52215590	52215591	22	32
1	52215591	52215592	22	31
1	52215592	52215593	22	31
1	52215593	52215594	22	31
1	52215594	52215595	21	33
1	52215595	52215596	21	33
1	52215596	52215597	21	34
1	52215597	52215598	21	34
1	52215598	52215599	21	34
1	52215599	52215600	21	34
1	52215600	52215601	21	33
1	52215601	52215602	21	32
1	52215602	52215603	19	33
1	52215603	52215604	19	36
1	52215604	52215605	19	36
1	52215605	52215606	19	37
1	52215606	52215607	17	37
1	52215607	52215608	17	37
1	52215608	52215609	17	36
1	52215609	52215610	17	36
1	52215610	52215611	17	36
1	52215611	52215612	17	36
1	52215612	52215613	17	35
1	52215613	52215614	17	36
1	52215614	52215615	17	37
1	52215615	52215616	17	38
1	52215616	52215617	17	38
1	52215617	52215618	16	39
1	52215618	52215619	16	38
1	52215619	52215620	16	38
1	52215620	52215621	12	38
1	52215621	52215622	12	38
1	52215622	52215623	11	39
1	52215623	52215624	11	39
1	52215624	52215625	11	39
1	52215625	52215626	12	39
1	52215626	52215627	12	40
1	52215627	52215628	12	41
1	52215628	52215629	12	39
1	52215629	52215630	12	38
1	52215630	52215631	13	39
1	52215631	52215632	13	40
1	52215632	52215633	13	40
1	52215633	52215634	13	40
1	52215634	52215635	13	40
1	52215635	52215636	13	40
1	52215636	52215637	13	41
1	52215637	52215638	14	42
1	52215638	52215639	13	42
1	52215639	52215640	12	42
1	52215640	52215641	12	42
1	52215641	52215642	12	42
1	52215642	52215643	12	42
1	52215643	52215644	12	42
1	52215644	52215645	12	42
1	52215645	52215646	11	42
1	52215646	52215647	11	41
1	52215647	52215648	10	41
1	52215648	52215649	10	42
1	52215649	52215650	6	40
1	52215650	52215651	8	41
1	52215651	52215652	8	42
1	52215652	52215653	8	43
1	52215653	52215654	8	44
1	52215654	52215655	8	45
1	52215655	52215656	8	47
1	52215656	52215657	7	47
1	52215657	52215658	6	47
1	52215658	52215659	6	48
1	52215659	52215660	6	47
1	52215660	52215661	6	46
1	52215661	52215662	6	45
1	52215662	52215663	6	45
1	52215663	52215664	6	45
1	52215664	52215665	7	44
1	52215665	52215666	7	45
1	52215666	52215667	7	44
1	52215667	52215668	7	46
1	52215668	52215669	7	46
1	52215669	52215670	7	46
1	52215670	52215671	7	47
1	52215671	52215672	8	46
1	52215672	52215673	8	46
1	52215673	52215674	8	46
1	52215674	52215675	8	46
1	52215675	52215676	8	45
1	52215676	52215677	8	45
1	52215677	52215678	8	43
1	52215678	52215679	8	43
1	52215679	52215680	8	43
1	52215680	52215681	8	42
1	52215681	52215682	9	42
1	52215682	52215683	9	42
1	52215683	52215684	9	42
1	52215684	52215685	9	39
1	52215685	52215686	9	39
1	52215686	52215687	9	39
1	52215687	52215688	9	36
1	52215688	52215689	9	35
1	52215689	52215690	9	35
1	52215690	52215691	9	36
1	52215691	52215692	9	36
1	52215692	52215693	9	36
1	52215693	52215694	9	35
1	52215694	52215695	9	34
1	52215695	52215696	9	34
1	52215696	52215697	9	33
1	52215697	52215698	9	33
1	52215698	52215699	9	32
1	52215699	52215700	9	32
1	52215700	52215701	9	32
1	52215701	52215702	9	31
1	52215702	52215703	9	30
1	52215703	52215704	9	27
1	52215704	52215705	9	27
1	52215705	52215706	9	27
1	52215706	52215707	9	27
1	52215707	52215708	9	27
1	52215708	52215709	9	27
1	52215709	52215710	9	27
1	52215710	52215711	9	26
1	52215711	52215712	9	26
1	52215712	52215713	9	26
1	52215713	52215714	9	26
1	52215714	52215715	9	26
1	52215715	52215716	9	25
1	52215716	52215717	9	25
1	52215717	52215718	9	25
1	52215718	52215719	9	24
1	52215719	52215720	9	24
1	52215720	52215721	9	24
1	52215721	52215722	9	25
1	52215722	52215723	9	24
1	52215723	52215724	9	24
1	52215724	52215725	9	25
1	52215725	52215726	9	26
1	52215726	52215727	9	25
1	52215727	52215728	9	24
1	52215728	52215729	9	24
1	52215729	52215730	9	23
1	52215730	52215731	8	22
1	52215731	52215732	8	22
1	52215732	52215733	8	22
1	52215733	52215734	8	22
1	52215734	52215735	8	22
1	52215735	52215736	8	22
1	52215736	52215737	8	21
1	52215737	52215738	7	20
1	52215738	52215739	7	20
1	52215739	52215740	7	20
1	52215740	52215741	7	19
1	52215741	52215742	8	19
1	52215742	52215743	8	19
1	52215743	52215744	8	19
1	52215744	52215745	8	19
1	52215745	52215746	8	18
1	52215746	52215747	8	19
1	52215747	52215748	8	19
1	52215748	52215749	8	19
1	52215749	52215750	7	19
1	52215750	52215751	6	19
1	52215751	52215752	6	18
1	52215752	52215753	6	18
1	52215753	52215754	6	19
1	52215754	52215755	6	18
1	52215755	52215756	6	17
1	52215756	52215757	6	17
1	52215757	52215758	6	16
1	52215758	52215759	6	15
1	52215759	52215760	6	15
1	52215760	52215761	6	14
1	52215761	52215762	6	13
1	52215762	52215763	6	12
1	52215763	52215764	6	12
1	52215764	52215765	7	12
1	52215765	52215766	7	12
1	52215766	52215767	7	12
1	52215767	52215768	7	10
1	52215768	52215769	7	10
1	52215769	52215770	7	11
1	52215770	52215771	6	11
1	52215771	52215772	5	11
1	52215772	52215773	5	11
1	52215773	52215774	5	12
1	52215774	52215775	5	12
1	52215775	52215776	5	12
1	52215776	52215777	5	13
1	52215777	52215778	5	12
1	52215778	52215779	2	12
1	52215779	52215780	2	12
1	52215780	52215781	2	12
1	52215781	52215782	2	10
1	52215782	52215783	2	10
1	52215783	52215784	2	10
1	52215784	52215785	2	10
1	52215785	52215786	2	10
1	52215786	52215787	2	10
1	52215787	52215788	2	10
1	52215788	52215789	2	11
1	52215789	52215790	2	11
1	52215790	52215791	3	11
1	52215791	52215792	3	10
1	52215792	52215793	3	9
1	52215793	52215794	3	10
1	52215794	52215795	3	11
1	52215795	52215796	3	11
1	52215796	52215797	3	12
1	52215797	52215798	3	12
1	52215798	52215799	3	12
1	52215799	52215800	3	12
1	52215800	52215801	3	12
1	52215801	52215802	3	12
1	52215802	52215803	3	13
1	52215803	52215804	3	13
1	52215804	52215805	3	13
1	52215805	52215806	7	13
1	52215806	52215807	7	13
1	52215807	52215808	7	14
1	52215808	52215809	7	14
1	52215809	52215810	7	15
1	52215810	52215811	7	15
1	52215811	52215812	7	15
1	52215812	52215813	7	15
1	52215813	52215814	7	15
1	52215814	52215815	7	15
1	52215815	52215816	7	14
1	52215816	52215817	7	13
1	52215817	52215818	7	13
1	52215818	52215819	8	13
1	52215819	52215820	8	12
1	52215820	52215821	8	13
1	52215821	52215822	8	13
1	52215822	52215823	8	14
1	52215823	52215824	8	15
1	52215824	52215825	9	15
1	52215825	52215826	10	16
1	52215826	52215827	10	16
1	52215827	52215828	10	17
1	52215828	52215829	10	17
1	52215829	52215830	10	17
1	52215830	52215831	10	17
1	52215831	52215832	10	18
1	52215832	52215833	11	19
1	52215833	52215834	11	19
1	52215834	52215835	11	19
1	52215835	52215836	11	19
1	52215836	52215837	11	20
1	52215837	52215838	12	21
1	52215838	52215839	12	22
1	52215839	52215840	12	22
1	52215840	52215841	12	23
1	52215841	52215842	12	23
1	52215842	52215843	12	24
1	52215843	52215844	12	24
1	52215844	52215845	12	24
1	52215845	52215846	12	24
1	52215846	52215847	12	24
1	52215847	52215848	12	26
1	52215848	52215849	12	26
1	52215849	52215850	12	26
1	52215850	52215851	12	27
1	52215851	52215852	12	26
1	52215852	52215853	12	26
1	52215853	52215854	12	26
1	52215854	52215855	13	27
1	52215855	52215856	13	27
1	52215856	52215857	13	27
1	52215857	52215858	13	27
1	52215858	52215859	13	27
1	52215859	52215860	13	29
1	52215860	52215861	13	29
1	52215861	52215862	13	29
1	52215862	52215863	13	29
1	52215863	52215864	14	29
1	52215864	52215865	12	29
1	52215865	52215866	12	29
1	52215866	52215867	12	30
1	52215867	52215868	12	30
1	52215868	52215869	12	32
1	52215869	52215870	12	31
1	52215870	52215871	13	31
1	52215871	52215872	13	31
1	52215872	52215873	13	31
1	52215873	52215874	13	30
1	52215874	52215875	13	30
1	52215875	52215876	13	30
1	52215876	52215877	16	29
1	52215877	52215878	16	29
1	52215878	52215879	16	30
1	52215879	52215880	16	30
1	52215880	52215881	17	31
1	52215881	52215882	17	31
1	52215882	52215883	17	32
1	52215883	52215884	17	32
1	52215884	52215885	17	32
1	52215885	52215886	17	32
1	52215886	52215887	18	31
1	52215887	52215888	18	31
1	52215888	52215889	18	31
1	52215889	52215890	18	31
1	52215890	52215891	17	31
1	52215891	52215892	17	31
1	52215892	52215893	17	32
1	52215893	52215894	17	31
1	52215894	52215895	17	30
1	52215895	52215896	17	30
1	52215896	52215897	17	29
1	52215897	52215898	17	29
1	52215898	52215899	17	28
1	52215899	52215900	17	28
1	52215900	52215901	17	27
1	52215901	52215902	17	28
1	52215902	52215903	18	29
1	52215903	52215904	18	29
1	52215904	52215905	18	29
1	52215905	52215906	14	29
1	52215906	52215907	14	30
1	52215907	52215908	17	30
1	52215908	52215909	17	30
1	52215909	52215910	17	30
1	52215910	52215911	17	30
1	52215911	52215912	17	30
1	52215912	52215913	17	31
1	52215913	52215914	17	31
1	52215914	52215915	17	31
1	52215915	52215916	17	31
1	52215916	52215917	17	31
1	52215917	52215918	17	33
1	52215918	52215919	16	33
1	52215919	52215920	16	35
1	52215920	52215921	16	34
1	52215921	52215922	17	35
1	52215922	52215923	18	34
1	52215923	52215924	18	32
1	52215924	52215925	17	32
1	52215925	52215926	16	32
1	52215926	52215927	16	32
1	52215927	52215928	16	31
1	52215928	52215929	16	32
1	52215929	52215930	16	33
1	52215930	52215931	16	35
1	52215931	52215932	16	35
1	52215932	52215933	15	34
1	52215933	52215934	15	34
1	52215934	52215935	15	34
1	52215935	52215936	15	35
1	52215936	52215937	15	35
1	52215937	52215938	14	34
1	52215938	52215939	17	34
1	52215939	52215940	17	34
1	52215940	52215941	17	33
1	52215941	52215942	18	33
1	52215942	52215943	18	32
1	52215943	52215944	19	32
1	52215944	52215945	19	33
1	52215945	52215946	19	33
1	52215946	52215947	19	34
1	52215947	52215948	19	32
1	52215948	52215949	21	31
1	52215949	52215950	21	31
1	52215950	52215951	21	33
1	52215951	52215952	21	36
1	52215952	52215953	21	35
1	52215953	52215954	21	36
1	52215954	52215955	20	37
1	52215955	52215956	20	38
1	52215956	52215957	20	38
1	52215957	52215958	20	38
1	52215958	52215959	20	38
1	52215959	52215960	20	37
1	52215960	52215961	20	38
1	52215961	52215962	20	40
1	52215962	52215963	20	40
1	52215963	52215964	19	40
1	52215964	52215965	19	40
1	52215965	52215966	19	41
1	52215966	52215967	19	40
1	52215967	52215968	20	40
1	52215968	52215969	20	39
1	52215969	52215970	20	39
1	52215970	52215971	19	39
1	52215971	52215972	19	39
1	52215972	52215973	19	39
1	52215973	52215974	20	38
1	52215974	52215975	20	39
1	52215975	52215976	20	39
1	52215976	52215977	20	39
1	52215977	52215978	20	39
1	52215978	52215979	21	38
1	52215979	52215980	21	38
1	52215980	52215981	20	37
1	52215981	52215982	21	37
1	52215982	52215983	22	37
1	52215983	52215984	22	36
1	52215984	52215985	22	37
1	52215985	52215986	23	38
1	52215986	52215987	22	38
1	52215987	52215988	22	39
1	52215988	52215989	22	40
1	52215989	52215990	22	40
1	52215990	52215991	22	40
1	52215991	52215992	22	41
1	52215992	52215993	22	41
1	52215993	52215994	22	42
1	52215994	52215995	22	42
1	52215995	52215996	23	42
1	52215996	52215997	23	42
1	52215997	52215998	23	43
1	52215998	52215999	23	43
1	52215999	52216000	23	43
1	52216000	52216001	23	43
1	52216001	52216002	23	42
1	52216002	52216003	22	41
1	52216003	52216004	22	41
1	52216004	52216005	22	42
1	52216005	52216006	22	42
1	52216006	52216007	22	41
1	52216007	52216008	26	40
1	52216008	52216009	26	40
1	52216009	52216010	28	40
1	52216010	52216011	29	42
1	52216011	52216012	29	42
1	52216012	52216013	29	41
1	52216013	52216014	29	41
1	52216014	52216015	29	42
1	52216015	52216016	29	42
1	52216016	52216017	29	42
1	52216017	52216018	29	40
1	52216018	52216019	29	40
1	52216019	52216020	29	39
1	52216020	52216021	29	39
1	52216021	52216022	28	36
1	52216022	52216023	30	36
1	52216023	52216024	30	37
1	52216024	52216025	30	36
1	52216025	52216026	30	36
1	52216026	52216027	30	37
1	52216027	52216028	32	39
1	52216028	52216029	33	38
1	52216029	52216030	35	38
1	52216030	52216031	35	37
1	52216031	52216032	35	37
1	52216032	52216033	35	37
1	52216033	52216034	35	38
1	52216034	52216035	35	38
1	52216035	52216036	35	37
1	52216036	52216037	35	38
1	52216037	52216038	35	38
1	52216038	52216039	32	38
1	52216039	52216040	32	38
1	52216040	52216041	32	38
1	52216041	52216042	32	38
1	52216042	52216043	32	38
1	52216043	52216044	31	38
1	52216044	52216045	31	39
1	52216045	52216046	32	39
1	52216046	52216047	32	39
1	52216047	52216048	32	41
1	52216048	52216049	30	42
1	52216049	52216050	30	42
1	52216050	52216051	30	40
1	52216051	52216052	30	38
1	52216052	52216053	30	40
1	52216053	52216054	30	39
1	52216054	52216055	31	38
1	52216055	52216056	31	39
1	52216056	52216057	31	39
1	52216057	52216058	32	40
1	52216058	52216059	32	40
1	52216059	52216060	32	40
1	52216060	52216061	32	40
1	52216061	52216062	32	40
1	52216062	52216063	33	40
1	52216063	52216064	33	40
1	52216064	52216065	33	40
1	52216065	52216066	33	39
1	52216066	52216067	35	39
1	52216067	52216068	34	40
1	52216068	52216069	34	39
1	52216069	52216070	34	39
1	52216070	52216071	34	40
1	52216071	52216072	34	41
1	52216072	52216073	34	43
1	52216073	52216074	35	44
1	52216074	52216075	36	45
1	52216075	52216076	36	46
1	52216076	52216077	33	46
1	52216077	52216078	33	46
1	52216078	52216079	33	46
1	52216079	52216080	33	45
1	52216080	52216081	33	45
1	52216081	52216082	32	46
1	52216082	52216083	31	46
1	52216083	52216084	31	46
1	52216084	52216085	31	45
1	52216085	52216086	30	44
1	52216086	52216087	30	44
1	52216087	52216088	30	43
1	52216088	52216089	31	42
1	52216089	52216090	31	42
1	52216090	52216091	31	42
1	52216091	52216092	32	42
1	52216092	52216093	32	43
1	52216093	52216094	33	42
1	52216094	52216095	33	43
1	52216095	52216096	34	43
1	52216096	52216097	34	42
1	52216097	52216098	35	43
1	52216098	52216099	36	43
1	52216099	52216100	36	42
1	52216100	52216101	38	42
1	52216101	52216102	38	42
1	52216102	52216103	38	42
1	52216103	52216104	39	43
1	52216104	52216105	41	42
1	52216105	52216106	41	42
1	52216106	52216107	42	42
1	52216107	52216108	35	44
1	52216108	52216109	35	45
1	52216109	52216110	33	44
1	52216110	52216111	32	42
1	52216111	52216112	32	43
1	52216112	52216113	32	43
1	52216113	52216114	32	45
1	52216114	52216115	32	44
1	52216115	52216116	32	44
1	52216116	52216117	32	45
1	52216117	52216118	32	48
1	52216118	52216119	32	48
1	52216119	52216120	32	48
1	52216120	52216121	32	47
1	52216121	52216122	32	47
1	52216122	52216123	29	47
1	52216123	52216124	29	46
1	52216124	52216125	29	47
1	52216125	52216126	29	47
1	52216126	52216127	29	47
1	52216127	52216128	27	45
1	52216128	52216129	26	45
1	52216129	52216130	25	46
1	52216130	52216131	25	45
1	52216131	52216132	25	45
1	52216132	52216133	25	45
1	52216133	52216134	25	45
1	52216134	52216135	25	48
1	52216135	52216136	25	49
1	52216136	52216137	25	49
1	52216137	52216138	26	53
1	52216138	52216139	26	53
1	52216139	52216140	26	53
1	52216140	52216141	26	54
1	52216141	52216142	27	55
1	52216142	52216143	27	55
1	52216143	52216144	27	54
1	52216144	52216145	27	53
1	52216145	52216146	26	54
1	52216146	52216147	26	52
1	52216147	52216148	26	50
1	52216148	52216149	26	49
1	52216149	52216150	26	48
1	52216150	52216151	26	48
1	52216151	52216152	26	48
1	52216152	52216153	26	46
1	52216153	52216154	26	46
1	52216154	52216155	25	46
1	52216155	52216156	25	46
1	52216156	52216157	26	46
1	52216157	52216158	25	45
1	52216158	52216159	25	45
1	52216159	52216160	25	47
1	52216160	52216161	25	45
1	52216161	52216162	25	45
1	52216162	52216163	24	46
1	52216163	52216164	25	46
1	52216164	52216165	25	46
1	52216165	52216166	25	48
1	52216166	52216167	23	48
1	52216167	52216168	23	49
1	52216168	52216169	23	49
1	52216169	52216170	23	50
1	52216170	52216171	23	51
1	52216171	52216172	23	50
1	52216172	52216173	23	48
1	52216173	52216174	21	47
1	52216174	52216175	20	45
1	52216175	52216176	19	46
1	52216176	52216177	20	46
1	52216177	52216178	23	46
1	52216178	52216179	23	48
1	52216179	52216180	24	48
1	52216180	52216181	24	48
1	52216181	52216182	24	50
1	52216182	52216183	24	50
1	52216183	52216184	24	50
1	52216184	52216185	27	51
1	52216185	52216186	29	50
1	52216186	52216187	29	50
1	52216187	52216188	29	50
1	52216188	52216189	32	51
1	52216189	52216190	32	51
1	52216190	52216191	32	51
1	52216191	52216192	31	51
1	52216192	52216193	31	51
1	52216193	52216194	30	50
1	52216194	52216195	30	49
1	52216195	52216196	28	49
1	52216196	52216197	28	49
1	52216197	52216198	27	47
1	52216198	52216199	26	48
1	52216199	52216200	26	48
1	52216200	52216201	24	48
1	52216201	52216202	24	47
1	52216202	52216203	24	46
1	52216203	52216204	23	48
1	52216204	52216205	21	49
1	52216205	52216206	21	49
1	52216206	52216207	20	49
1	52216207	52216208	20	47
1	52216208	52216209	20	47
1	52216209	52216210	20	47
1	52216210	52216211	20	47
1	52216211	52216212	20	46
1	52216212	52216213	20	47
1	52216213	52216214	22	47
1	52216214	52216215	22	47
1	52216215	52216216	22	47
1	52216216	52216217	22	46
1	52216217	52216218	22	42
1	52216218	52216219	23	42
1	52216219	52216220	24	42
1	52216220	52216221	24	44
1	52216221	52216222	24	44
1	52216222	52216223	24	44
1	52216223	52216224	24	44
1	52216224	52216225	24	43
1	52216225	52216226	24	43
1	52216226	52216227	24	43
1	52216227	52216228	24	43
1	52216228	52216229	24	43
1	52216229	52216230	22	42
1	52216230	52216231	22	42
1	52216231	52216232	22	43
